,vectors,shape
3160,XkH9lXa6ykU_bn.npy,"(460, 1024)"
3161,M6gouTbPn70_resnet.npy,"(602, 2048)"
3162,Ghefa-Q18Tg_resnet.npy,"(1243, 2048)"
3163,-Ju39A-G0Dk_resnet.npy,"(991, 2048)"
3164,zO7LIiIMVgk_resnet.npy,"(348, 2048)"
3165,cDk1MIsIiQ4_bn.npy,"(747, 1024)"
3166,WmjLvnYi2hE_resnet.npy,"(889, 2048)"
3167,_j-0ElzS88Q_resnet.npy,"(492, 2048)"
3168,CazGUhhclEY_resnet.npy,"(628, 2048)"
3169,rwZZ7d-AOgk_resnet.npy,"(405, 2048)"
3170,FplIx3-XZvs_resnet.npy,"(850, 2048)"
3171,m7eR6vTPCxE_resnet.npy,"(551, 2048)"
3172,hAzH-GS4cvc_bn.npy,"(465, 1024)"
3173,L_g38nzrJDA_bn.npy,"(815, 1024)"
3174,cgtskudIpvg_bn.npy,"(184, 1024)"
3175,ALpzvKkohfQ_resnet.npy,"(824, 2048)"
3176,2-mxsib6pJo_resnet.npy,"(762, 2048)"
3177,GJzuTXdVQcE_bn.npy,"(920, 1024)"
3178,i2bQ88Ci5p4_bn.npy,"(485, 1024)"
3179,nQLUK4aKsg0_bn.npy,"(303, 1024)"
3180,RYaVRKzehns_bn.npy,"(433, 1024)"
3181,-dh_uGahzYo_resnet.npy,"(1080, 2048)"
3182,iDMXdB88oQI_resnet.npy,"(780, 2048)"
3183,lBnuFn9q3Xs_resnet.npy,"(589, 2048)"
3184,Bts6MvK8f9k_bn.npy,"(403, 1024)"
3185,8Z9iWc70sFc_bn.npy,"(352, 1024)"
3186,z_ZHVTqbSZo_bn.npy,"(532, 1024)"
3187,jWoSjDifHNQ_resnet.npy,"(1324, 2048)"
3188,tKWl-njXhP0_bn.npy,"(852, 1024)"
3189,1OtWo8cXKWM_bn.npy,"(627, 1024)"
3190,1MOHn-ARnD4_bn.npy,"(300, 1024)"
3191,SlR-Yh3gebM_bn.npy,"(553, 1024)"
3192,xwQBrf2CAvc_bn.npy,"(148, 1024)"
3193,0Y8z5xbGKqI_bn.npy,"(272, 1024)"
3194,RWtVm_5_D2s_resnet.npy,"(465, 2048)"
3195,yLJMpYQg_gA_bn.npy,"(730, 1024)"
3196,s345cUBQhhk_resnet.npy,"(1688, 2048)"
3197,UaQ_PwDnIis_resnet.npy,"(702, 2048)"
3198,FNUumn079DM_resnet.npy,"(1035, 2048)"
3199,8QblSYQpAoM_bn.npy,"(496, 1024)"
3200,NK2xHVWojgY_bn.npy,"(365, 1024)"
3201,QpDxIXV6VTE_resnet.npy,"(874, 2048)"
3202,JqjwJIV6pI0_bn.npy,"(771, 1024)"
3203,3bUVlO-kmhw_bn.npy,"(1342, 1024)"
3204,vPmMb42q16g_resnet.npy,"(244, 2048)"
3205,wokMK-w7XiA_resnet.npy,"(129, 2048)"
3206,6uRC10OGY8c_bn.npy,"(942, 1024)"
3207,BX5zMlnyq5k_resnet.npy,"(300, 2048)"
3208,MTGYZIE9nUo_bn.npy,"(770, 1024)"
3209,jGC0VhFCk5Y_resnet.npy,"(312, 2048)"
3210,_VqJtr0nUKQ_bn.npy,"(945, 1024)"
3211,4ZbNtfqKkiI_resnet.npy,"(603, 2048)"
3212,Qy366zq9vws_resnet.npy,"(288, 2048)"
3213,qVvJQBIL_HY_bn.npy,"(741, 1024)"
3214,cCWDR-jUv9U_bn.npy,"(339, 1024)"
3215,M-SB6et-mkg_bn.npy,"(643, 1024)"
3216,zZysbuDEtWY_bn.npy,"(368, 1024)"
3217,Ghefa-Q18Tg_bn.npy,"(1243, 1024)"
3218,6jQF0_tuGdU_bn.npy,"(358, 1024)"
3219,rD33y9PjqU8_resnet.npy,"(153, 2048)"
3220,GJzuTXdVQcE_resnet.npy,"(920, 2048)"
3221,0Mz4NTozNXw_bn.npy,"(421, 1024)"
3222,n2Tq29hTKgM_resnet.npy,"(1178, 2048)"
3223,R2ZODSZjegw_resnet.npy,"(321, 2048)"
3224,RqgN6iWMkb0_resnet.npy,"(557, 2048)"
3225,T_o_T3LEYLY_bn.npy,"(981, 1024)"
3226,Gr7E2bhg0iw_resnet.npy,"(1258, 2048)"
3227,LnlYlMuX1Cc_resnet.npy,"(697, 2048)"
3228,edX_xmX6q0s_resnet.npy,"(935, 2048)"
3229,Fp_d1SlbG_0_bn.npy,"(709, 1024)"
3230,Fe4tO5vW9_E_resnet.npy,"(307, 2048)"
3231,HK92pViSZA0_bn.npy,"(659, 1024)"
3232,D7KJVZ5vTQs_bn.npy,"(668, 1024)"
3233,usexIHfWXK8_bn.npy,"(599, 1024)"
3234,1k64hSAAAd4_resnet.npy,"(127, 2048)"
3235,qpxPlQ0IfLk_resnet.npy,"(576, 2048)"
3236,4if72iBIiJ8_bn.npy,"(361, 1024)"
3237,oaOdliOVL6g_bn.npy,"(504, 1024)"
3238,-jZ_U3neOcI_bn.npy,"(311, 1024)"
3239,W6DgS0s0qcI_bn.npy,"(759, 1024)"
3240,H3cnPVPdwTY_resnet.npy,"(1178, 2048)"
3241,WXj9wVPWmj0_resnet.npy,"(575, 2048)"
3242,cFcLgFsiZUE_resnet.npy,"(659, 2048)"
3243,5nh2CP22dgY_bn.npy,"(922, 1024)"
3244,2TSFTzB0AyU_resnet.npy,"(707, 2048)"
3245,EixGhZ5lCGQ_resnet.npy,"(523, 2048)"
3246,W0jVkPYQjEo_bn.npy,"(724, 1024)"
3247,NZtwPf32YN4_bn.npy,"(425, 1024)"
3248,1P8x2Cy-MUM_bn.npy,"(452, 1024)"
3249,-yfTO7V2d_E_resnet.npy,"(1159, 2048)"
3250,RV0_DWkbjx8_bn.npy,"(272, 1024)"
3251,OL_bDVVxmwA_bn.npy,"(1166, 1024)"
3252,QuHIxCOkTAo_resnet.npy,"(804, 2048)"
3253,HcheHWBXjr4_bn.npy,"(558, 1024)"
3254,3dUm-m3iFaI_bn.npy,"(627, 1024)"
3255,oVPr2LAyhRM_resnet.npy,"(754, 2048)"
3256,SZ7TtauNFRU_bn.npy,"(1238, 1024)"
3257,nz_LHDf0uqE_resnet.npy,"(1168, 2048)"
3258,xm5OTacqk0E_bn.npy,"(286, 1024)"
3259,mi8NwUqf7nM_resnet.npy,"(644, 2048)"
3260,LC99xiKXLuI_resnet.npy,"(946, 2048)"
3261,-ju7_ZORsZw_bn.npy,"(465, 1024)"
3262,Nxt9F9WjdcU_resnet.npy,"(659, 2048)"
3263,NK2xHVWojgY_resnet.npy,"(365, 2048)"
3264,vWrOd9Ur0po_resnet.npy,"(586, 2048)"
3265,rpNzQZqj0JQ_resnet.npy,"(1142, 2048)"
3266,Sg0RKVJm-94_resnet.npy,"(637, 2048)"
3267,e1gtgMczUwE_resnet.npy,"(417, 2048)"
3268,pH5PbKWJ3c0_bn.npy,"(266, 1024)"
3269,gB6Fd4D697s_resnet.npy,"(795, 2048)"
3270,_Fr7cxZOjI4_bn.npy,"(558, 1024)"
3271,Hu1-l8xvJjU_resnet.npy,"(120, 2048)"
3272,hkVfzjA1HA0_resnet.npy,"(827, 2048)"
3273,KDwsw3XLhUo_resnet.npy,"(680, 2048)"
3274,HeG0xZ-U_4w_bn.npy,"(344, 1024)"
3275,5riUSC1fRMI_bn.npy,"(741, 1024)"
3276,u7xQLvrmRUg_bn.npy,"(179, 1024)"
3277,vwtelJNe7ls_bn.npy,"(1075, 1024)"
3278,RE3QHbz2SH4_bn.npy,"(227, 1024)"
3279,uFFEK46NIhk_bn.npy,"(371, 1024)"
3280,0eCScMSsl_Y_bn.npy,"(294, 1024)"
3281,osov-0HY1Lw_bn.npy,"(768, 1024)"
3282,YUWG15N2yW4_resnet.npy,"(804, 2048)"
3283,-GlSSp5ZOCQ_resnet.npy,"(491, 2048)"
3284,GmWb7W7m2vs_resnet.npy,"(829, 2048)"
3285,Mm6Ay5ez6Ig_bn.npy,"(811, 1024)"
3286,MlRpwrhXKBQ_bn.npy,"(1076, 1024)"
3287,JanpGgH1TaA_bn.npy,"(1313, 1024)"
3288,UUlfKJ9M_pQ_resnet.npy,"(628, 2048)"
3289,asoMkznFaCU_resnet.npy,"(488, 2048)"
3290,ukfCQQpZ0k4_resnet.npy,"(306, 2048)"
3291,s4CktGpWaZE_resnet.npy,"(567, 2048)"
3292,RnSl1LVrItI_bn.npy,"(884, 1024)"
3293,jpQBWsR3HHs_bn.npy,"(769, 1024)"
3294,S4z2gmtUzHE_bn.npy,"(655, 1024)"
3295,cDYCtBwin5g_bn.npy,"(761, 1024)"
3296,Pqi3yupFFJo_bn.npy,"(955, 1024)"
3297,XpYgHLTeUd4_resnet.npy,"(465, 2048)"
3298,VmaEuPzlPII_bn.npy,"(441, 1024)"
3299,9zqwA2munL0_resnet.npy,"(791, 2048)"
3300,d2askKEBmKo_bn.npy,"(376, 1024)"
3301,vglhM2iVGSo_resnet.npy,"(161, 2048)"
3302,pQfW229-ozg_bn.npy,"(568, 1024)"
3303,-ju7_ZORsZw_resnet.npy,"(465, 2048)"
3304,JYzdSgVKWTA_bn.npy,"(361, 1024)"
3305,gYKfSHrvew0_bn.npy,"(648, 1024)"
3306,l1YSzo9n8EE_resnet.npy,"(547, 2048)"
3307,K16Rr-pPKKI_resnet.npy,"(790, 2048)"
3308,c9eELn4axpg_resnet.npy,"(704, 2048)"
3309,HdQzPLk_KiA_resnet.npy,"(590, 2048)"
3310,7E8Lj_Ktfok_bn.npy,"(419, 1024)"
3311,-CP9gKR9GR4_bn.npy,"(861, 1024)"
3312,xx698BRyqG4_resnet.npy,"(651, 2048)"
3313,We4NsM_moJQ_resnet.npy,"(785, 2048)"
3314,Bts6MvK8f9k_resnet.npy,"(403, 2048)"
3315,YgFwFoqglKc_resnet.npy,"(715, 2048)"
3316,F564e476ULM_resnet.npy,"(900, 2048)"
3317,oDsUh1es_lo_bn.npy,"(245, 1024)"
3318,2vNPfc8LaTc_resnet.npy,"(304, 2048)"
3319,eVfyYRcTijk_bn.npy,"(1125, 1024)"
3320,D0STPAXDYxg_bn.npy,"(1317, 1024)"
3321,WCBuVWAvJYE_resnet.npy,"(1181, 2048)"
3322,LjfTvZ-cmzs_resnet.npy,"(667, 2048)"
3323,PMlHxcmen2I_bn.npy,"(974, 1024)"
3324,oC5OvA4BK-E_resnet.npy,"(1179, 2048)"
3325,NWBh5-CfPHk_resnet.npy,"(1166, 2048)"
3326,AFc6KPGfVs8_resnet.npy,"(735, 2048)"
3327,xAbBPXAnYvw_bn.npy,"(882, 1024)"
3328,vSRZRp2Ovqc_resnet.npy,"(380, 2048)"
3329,QKjmdrMA2t8_resnet.npy,"(539, 2048)"
3330,OpURFOTdycE_resnet.npy,"(1195, 2048)"
3331,Nlo-leQLQqs_resnet.npy,"(519, 2048)"
3332,WQlMXudBGT4_bn.npy,"(391, 1024)"
3333,Y6VBdbmdjYw_resnet.npy,"(512, 2048)"
3334,2uApOypvnZI_resnet.npy,"(644, 2048)"
3335,vV1Z1g94BHI_bn.npy,"(971, 1024)"
3336,H6acK-N2wMs_resnet.npy,"(310, 2048)"
3337,PKt_za_XfF8_resnet.npy,"(422, 2048)"
3338,ho2JlRJp9rk_resnet.npy,"(720, 2048)"
3339,7nH0Y3agsas_bn.npy,"(420, 1024)"
3340,c8ehb0s3gtQ_resnet.npy,"(883, 2048)"
3341,2YkYjleJs-0_resnet.npy,"(417, 2048)"
3342,0uaKitJaqmI_resnet.npy,"(831, 2048)"
3343,cFZPX7by9N8_bn.npy,"(601, 1024)"
3344,WrJ_Xj9FArM_resnet.npy,"(580, 2048)"
3345,zqTXQ-YqrgQ_resnet.npy,"(362, 2048)"
3346,YMYNv3cZ9SE_bn.npy,"(565, 1024)"
3347,NYhsc9ikk4I_bn.npy,"(657, 1024)"
3348,zEdAA9Oxpdw_resnet.npy,"(422, 2048)"
3349,aCkbw-aI4xU_resnet.npy,"(489, 2048)"
3350,1dIa_dJUxro_bn.npy,"(460, 1024)"
3351,GaxyzK2mHqw_resnet.npy,"(314, 2048)"
3352,-eyDS81FADw_bn.npy,"(294, 1024)"
3353,2iqRbyd1ylg_bn.npy,"(560, 1024)"
3354,uy_EB_IQuLM_bn.npy,"(1024, 1024)"
3355,zFKhct4g8as_resnet.npy,"(760, 2048)"
3356,61gEpXMWTi0_bn.npy,"(635, 1024)"
3357,VRPRVTMmNwg_resnet.npy,"(1142, 2048)"
3358,Mzn6Q4gUDBo_bn.npy,"(537, 1024)"
3359,G3k0rnWXK_c_resnet.npy,"(139, 2048)"
3360,xDp6cWoPMzo_bn.npy,"(614, 1024)"
3361,bpsKpmyexUs_resnet.npy,"(1063, 2048)"
3362,a_bpF7Ca6Rw_bn.npy,"(389, 1024)"
3363,Eg89rR5s8e4_bn.npy,"(754, 1024)"
3364,wDa0GL9AZE8_bn.npy,"(430, 1024)"
3365,JL2WjNsfwmk_resnet.npy,"(625, 2048)"
3366,Qodppi8e68k_resnet.npy,"(943, 2048)"
3367,bpsKpmyexUs_bn.npy,"(1063, 1024)"
3368,RllWJUvrxEY_resnet.npy,"(548, 2048)"
3369,TvnrmFuz0G8_bn.npy,"(1064, 1024)"
3370,Ws7JgPJsVjs_bn.npy,"(535, 1024)"
3371,-sQXBqu-_1w_resnet.npy,"(782, 2048)"
3372,nfJ8Hsh7L_c_bn.npy,"(463, 1024)"
3373,abfhnSaZFlA_bn.npy,"(925, 1024)"
3374,u-2aI2iptmM_resnet.npy,"(456, 2048)"
3375,U0jn_DI5ESg_resnet.npy,"(367, 2048)"
3376,fpPQcbr5VC0_resnet.npy,"(560, 2048)"
3377,bczCfVC6HYU_bn.npy,"(387, 1024)"
3378,b_uKIQ4dn3A_bn.npy,"(873, 1024)"
3379,LWuuCndtJr0_bn.npy,"(302, 1024)"
3380,t7PXWabFg0w_bn.npy,"(437, 1024)"
3381,ekgZfuxsz_4_resnet.npy,"(940, 2048)"
3382,pxQd53yvSaA_resnet.npy,"(356, 2048)"
3383,Odv6ltYAMw4_resnet.npy,"(316, 2048)"
3384,tYg3lQ5aZv8_resnet.npy,"(446, 2048)"
3385,Ts7K969Xdck_bn.npy,"(774, 1024)"
3386,y_gqHLza4Yk_bn.npy,"(607, 1024)"
3387,aYjy__xnegM_bn.npy,"(602, 1024)"
3388,N6J2ZQYic_g_bn.npy,"(408, 1024)"
3389,sGZQ8haMF8s_resnet.npy,"(615, 2048)"
3390,XudXzmE1E80_bn.npy,"(360, 1024)"
3391,0-OWf7eul6w_resnet.npy,"(1253, 2048)"
3392,P0QvEM1pyMU_bn.npy,"(505, 1024)"
3393,htIpLVWrs0U_resnet.npy,"(648, 2048)"
3394,VRPRVTMmNwg_bn.npy,"(1142, 1024)"
3395,bpogVeh1pRw_resnet.npy,"(518, 2048)"
3396,Z5bpo2sBsl8_resnet.npy,"(619, 2048)"
3397,XsALTvYUTI8_resnet.npy,"(399, 2048)"
3398,kSyFQ1hWBLU_bn.npy,"(274, 1024)"
3399,tasuUgO6m3c_resnet.npy,"(755, 2048)"
3400,TsrTU3CJn2c_bn.npy,"(652, 1024)"
3401,WiliCz0XYVU_bn.npy,"(381, 1024)"
3402,2fPWPaNrUEM_resnet.npy,"(527, 2048)"
3403,xDp6cWoPMzo_resnet.npy,"(614, 2048)"
3404,LC99xiKXLuI_bn.npy,"(946, 1024)"
3405,pPG5iylCGlA_resnet.npy,"(701, 2048)"
3406,LqCDIssigHo_bn.npy,"(447, 1024)"
3407,iq7aiv9MPvA_resnet.npy,"(1182, 2048)"
3408,a8oSlp9PCMg_bn.npy,"(1047, 1024)"
3409,ANjn5Nrbw-c_bn.npy,"(1055, 1024)"
3410,XXUmUPDosYQ_bn.npy,"(507, 1024)"
3411,FplIx3-XZvs_bn.npy,"(850, 1024)"
3412,jEo9VXYVrxs_resnet.npy,"(852, 2048)"
3413,IPl_MdY9yNQ_resnet.npy,"(762, 2048)"
3414,PuOc9u9GjWU_resnet.npy,"(560, 2048)"
3415,I2AbLUtNSMI_resnet.npy,"(508, 2048)"
3416,cCAct_Q8QTw_resnet.npy,"(330, 2048)"
3417,nzndQflXX-0_resnet.npy,"(1100, 2048)"
3418,AWVaYpPFJqk_bn.npy,"(1102, 1024)"
3419,vTE9fobspEw_resnet.npy,"(318, 2048)"
3420,1LxRUKMCsrM_bn.npy,"(505, 1024)"
3421,4Zl5NvXPi-0_bn.npy,"(218, 1024)"
3422,S4At-rC5zNI_resnet.npy,"(392, 2048)"
3423,rXR5nuiXtZQ_resnet.npy,"(471, 2048)"
3424,TOle-ziRKN4_bn.npy,"(1000, 1024)"
3425,eMsfAhVj2e4_resnet.npy,"(617, 2048)"
3426,vmHAOH5UMFY_bn.npy,"(194, 1024)"
3427,dqksjDlrqq8_resnet.npy,"(905, 2048)"
3428,jT75QMjRkD0_resnet.npy,"(367, 2048)"
3429,XZIiNz19HWA_resnet.npy,"(397, 2048)"
3430,LVHGaXH_7nc_resnet.npy,"(1064, 2048)"
3431,e8PNg_-psR8_resnet.npy,"(594, 2048)"
3432,mtX4PAsQR70_bn.npy,"(958, 1024)"
3433,7-WEdqJBXoQ_bn.npy,"(946, 1024)"
3434,nF67_d1HHnI_resnet.npy,"(932, 2048)"
3435,pz1pXfa208Y_bn.npy,"(267, 1024)"
3436,xhXcJ6bhX2w_resnet.npy,"(473, 2048)"
3437,_D7bcfuVq54_resnet.npy,"(212, 2048)"
3438,H5NPxWpfYNU_bn.npy,"(729, 1024)"
3439,O0dbSxAKljk_resnet.npy,"(978, 2048)"
3440,4PAmIrh4heE_bn.npy,"(1125, 1024)"
3441,KmqfNQG1BXk_resnet.npy,"(564, 2048)"
3442,dqksjDlrqq8_bn.npy,"(905, 1024)"
3443,liuwUS5H1qY_bn.npy,"(565, 1024)"
3444,vyDO2t9m0H8_resnet.npy,"(386, 2048)"
3445,pCTdsgv1wZ4_resnet.npy,"(787, 2048)"
3446,ZGLv-uyeQWU_resnet.npy,"(819, 2048)"
3447,qq0Wu8fJQLI_resnet.npy,"(666, 2048)"
3448,jkFDlNHAXsU_resnet.npy,"(1135, 2048)"
3449,DsKNKsXCLJw_resnet.npy,"(486, 2048)"
3450,bM98rfEd_Yg_resnet.npy,"(392, 2048)"
3451,Ij-B7-rcK0Q_bn.npy,"(615, 1024)"
3452,-goI2-eJO1w_resnet.npy,"(792, 2048)"
3453,86Mb6cYFJig_resnet.npy,"(415, 2048)"
3454,t6PFNTZdkwo_resnet.npy,"(873, 2048)"
3455,Iq1Sn9vERcU_resnet.npy,"(335, 2048)"
3456,2iqRbyd1ylg_resnet.npy,"(560, 2048)"
3457,ucky1nWb7LY_resnet.npy,"(611, 2048)"
3458,zEdAA9Oxpdw_bn.npy,"(422, 1024)"
3459,Y4SijHJ02Zg_resnet.npy,"(828, 2048)"
3460,InDwfZmSikI_resnet.npy,"(480, 2048)"
3461,j2HzT9LHiUE_bn.npy,"(780, 1024)"
3462,MZbrWzqEntk_bn.npy,"(399, 1024)"
3463,5FOX31OK_pU_bn.npy,"(387, 1024)"
3464,bjjLIgdnB1Y_resnet.npy,"(1021, 2048)"
3465,B09O9Nfwm_s_resnet.npy,"(309, 2048)"
3466,tzaHcaFys9E_resnet.npy,"(408, 2048)"
3467,yqpMSBZaNno_bn.npy,"(424, 1024)"
3468,vLcBGs389k4_resnet.npy,"(718, 2048)"
3469,jgeZjmXCDiw_bn.npy,"(1069, 1024)"
3470,m3kFrdCHitg_bn.npy,"(182, 1024)"
3471,X1e5zsLlbZo_bn.npy,"(644, 1024)"
3472,Vyrq2i3R_Sk_resnet.npy,"(615, 2048)"
3473,htIpLVWrs0U_bn.npy,"(648, 1024)"
3474,aCZPq6uRZa4_bn.npy,"(365, 1024)"
3475,hLTNXDKU_Pk_bn.npy,"(197, 1024)"
3476,RqgN6iWMkb0_bn.npy,"(557, 1024)"
3477,CrLSUUltW2A_bn.npy,"(1500, 1024)"
3478,Ppnycaaf-zg_bn.npy,"(234, 1024)"
3479,E46hfYyQzD4_resnet.npy,"(480, 2048)"
3480,Njhy1XmKRiQ_resnet.npy,"(394, 2048)"
3481,4Zl5NvXPi-0_resnet.npy,"(218, 2048)"
3482,mUoOTodwgdc_resnet.npy,"(541, 2048)"
3483,kEpB-PVlvVk_bn.npy,"(634, 1024)"
3484,BAoQWVV-bh4_bn.npy,"(286, 1024)"
3485,bxgdUWKOwtQ_bn.npy,"(1155, 1024)"
3486,6H8tPeQGhMY_resnet.npy,"(571, 2048)"
3487,mygg-vW_pRM_resnet.npy,"(648, 2048)"
3488,MxcI4wQLvK4_resnet.npy,"(627, 2048)"
3489,J6j0B9hK2Sk_bn.npy,"(445, 1024)"
3490,frCFxOt9390_resnet.npy,"(532, 2048)"
3491,iuQjb1-WAzs_bn.npy,"(279, 1024)"
3492,zljhtdoqpv0_resnet.npy,"(698, 2048)"
3493,igEW1p4ZViM_bn.npy,"(830, 1024)"
3494,fr_02xrchH0_resnet.npy,"(272, 2048)"
3495,GLzyCOTbwcU_resnet.npy,"(996, 2048)"
3496,nrsFW3HE7yo_bn.npy,"(872, 1024)"
3497,Vuy2nrJz0Zw_bn.npy,"(1032, 1024)"
3498,Z6coaaI77PY_bn.npy,"(812, 1024)"
3499,YnSPiFBZiRI_bn.npy,"(519, 1024)"
3500,UHhuaRTF1UY_resnet.npy,"(813, 2048)"
3501,nRageCYhbO8_resnet.npy,"(815, 2048)"
3502,ztDPzIoZTj0_bn.npy,"(381, 1024)"
3503,Kkhvy9rQHaQ_bn.npy,"(640, 1024)"
3504,BFz-pqB2Opw_bn.npy,"(401, 1024)"
3505,Bn0wtnfGUA8_resnet.npy,"(939, 2048)"
3506,Avx4fwzRYX4_bn.npy,"(505, 1024)"
3507,FTdfwoxgMTU_bn.npy,"(534, 1024)"
3508,K8cfa-hIT-8_resnet.npy,"(957, 2048)"
3509,aDfyG7ABRKo_bn.npy,"(253, 1024)"
3510,CElmXCveb48_resnet.npy,"(416, 2048)"
3511,5mqAoBFqYSs_resnet.npy,"(700, 2048)"
3512,F-Pgf8bXDpQ_bn.npy,"(312, 1024)"
3513,TeB5y-QmIHY_bn.npy,"(418, 1024)"
3514,ZjKY9v48fTc_bn.npy,"(317, 1024)"
3515,TshGvn_QG_g_bn.npy,"(347, 1024)"
3516,yFeZN3W5YKY_bn.npy,"(523, 1024)"
3517,pQfW229-ozg_resnet.npy,"(568, 2048)"
3518,67ilysu8CeU_resnet.npy,"(433, 2048)"
3519,9K3HfJqsY-M_bn.npy,"(326, 1024)"
3520,XXBxo6LLj1w_resnet.npy,"(524, 2048)"
3521,eggntdifVXE_resnet.npy,"(1055, 2048)"
3522,QLaA91I4t3U_bn.npy,"(372, 1024)"
3523,5oz8ys_Y1_0_bn.npy,"(462, 1024)"
3524,pYhiIrlXY7I_resnet.npy,"(536, 2048)"
3525,L-BrQdgDu-M_resnet.npy,"(586, 2048)"
3526,rJEqWRMZLNY_bn.npy,"(469, 1024)"
3527,FtHLUsOntqI_bn.npy,"(1109, 1024)"
3528,BK80fNF9ysI_resnet.npy,"(611, 2048)"
3529,y4y22RQH05c_resnet.npy,"(912, 2048)"
3530,BGCW_PWhY9g_bn.npy,"(213, 1024)"
3531,HwLNy9MV6AQ_resnet.npy,"(990, 2048)"
3532,Acqpfz6lQc4_bn.npy,"(935, 1024)"
3533,kpRcFx8JQl0_resnet.npy,"(546, 2048)"
3534,eoQlmIcaCvE_bn.npy,"(496, 1024)"
3535,524UzHtbAcY_resnet.npy,"(205, 2048)"
3536,u-2aI2iptmM_bn.npy,"(456, 1024)"
3537,ILS3z1zpD8k_resnet.npy,"(260, 2048)"
3538,4VQ-etDf0Z8_bn.npy,"(341, 1024)"
3539,xXSBn23NBJU_resnet.npy,"(517, 2048)"
3540,tGaAAI3aAUs_resnet.npy,"(810, 2048)"
3541,a3ZvOvo49WE_resnet.npy,"(1208, 2048)"
3542,xkKuIlYSMMU_resnet.npy,"(345, 2048)"
3543,U_2DFd2ZMfs_bn.npy,"(633, 1024)"
3544,u7xQLvrmRUg_resnet.npy,"(179, 2048)"
3545,fokJxFjWJfs_bn.npy,"(363, 1024)"
3546,6IN_mupBjh8_bn.npy,"(758, 1024)"
3547,YhevdroG7a4_resnet.npy,"(385, 2048)"
3548,01lB162koHA_bn.npy,"(690, 1024)"
3549,WWoxlXWGYTA_resnet.npy,"(1473, 2048)"
3550,GgM8IIglBLw_bn.npy,"(698, 1024)"
3551,zwbCD3CUFIs_resnet.npy,"(779, 2048)"
3552,r4VSQuNE6D4_resnet.npy,"(472, 2048)"
3553,sLFCqYYhrZM_resnet.npy,"(834, 2048)"
3554,9-hB_1taG0o_resnet.npy,"(559, 2048)"
3555,e-LKNWrv6TQ_resnet.npy,"(734, 2048)"
3556,MOBlJBn0BFI_resnet.npy,"(1047, 2048)"
3557,UoP9ZJKqAh4_bn.npy,"(465, 1024)"
3558,_pwC3oNzQT8_resnet.npy,"(856, 2048)"
3559,NkU9HSI1S9k_bn.npy,"(569, 1024)"
3560,2Q-Nq6kxpfg_resnet.npy,"(394, 2048)"
3561,xAbBPXAnYvw_resnet.npy,"(882, 2048)"
3562,fetFXsc6G5s_bn.npy,"(669, 1024)"
3563,EnP2j1caRVs_resnet.npy,"(302, 2048)"
3564,jGnz9f_2A2Y_resnet.npy,"(847, 2048)"
3565,HP_quieYDVQ_bn.npy,"(627, 1024)"
3566,WiliCz0XYVU_resnet.npy,"(381, 2048)"
3567,K6Uk5vNi1_Q_bn.npy,"(960, 1024)"
3568,vL2hqbnR5HY_bn.npy,"(413, 1024)"
3569,Xornhv6aDF4_bn.npy,"(565, 1024)"
3570,XMX_DmycSY0_resnet.npy,"(574, 2048)"
3571,gC5pQUpJBtM_bn.npy,"(594, 1024)"
3572,yU7p2deHUEY_bn.npy,"(667, 1024)"
3573,g6eV_7U5HX8_bn.npy,"(381, 1024)"
3574,abfhnSaZFlA_resnet.npy,"(925, 2048)"
3575,DOpNRTefVjE_bn.npy,"(716, 1024)"
3576,luS_76U4OCw_bn.npy,"(781, 1024)"
3577,EN1Qf9vcnN0_bn.npy,"(785, 1024)"
3578,aYyh8axyDg8_bn.npy,"(660, 1024)"
3579,8X2wDyjl6T8_resnet.npy,"(92, 2048)"
